"","DUID","SETTLEMENTDATE","OFFERDATE","VERSIONNO","PRICEBAND1","PRICEBAND2","PRICEBAND3","PRICEBAND4","PRICEBAND5","PRICEBAND6","PRICEBAND7","PRICEBAND8","PRICEBAND9","PRICEBAND10","LASTCHANGED"
"3374","DEVILS_G","2017/01/16 00:00:00","2017/01/16 19:11:45",44,-969.77,-72.52,-0.8,73.95,80.43,84.07,98.67,219.65,351.3,11751.18,"2017/01/16 19:11:45"
"3375","LEM_WIL","2017/01/16 00:00:00","2017/01/16 19:26:22",45,-974.45,-72.67,-0.83,74.3,80.82,84.47,99.15,220.74,353.06,11810.52,"2017/01/16 19:26:22"
"3376","BRAEMAR1","2017/01/16 00:00:00","2017/01/16 19:30:36",518,-954.9,6.63,42.92,71.37,92.29,148.98,242.66,296.04,406.23,13368.6,"2017/01/16 19:30:36"
"3377","PTSTAN1","2017/01/16 00:00:00","2017/01/16 19:31:01",54,-1009.12,0,126.2,289.11,301.97,353.2,595.96,1387.04,10767.3,14127.68,"2017/01/16 19:31:01"
"3378","ROMA_8","2017/01/16 00:00:00","2017/01/16 19:46:03",59,-946.54,0.01,53.02,66.25,81.42,93.69,248,11774.85,12920.14,13251.43,"2017/01/16 19:46:03"
"3379","CALL_B_2","2017/01/16 00:00:00","2017/01/16 19:55:04",53,-945.6,-0.05,15.89,19.86,28.23,52.16,55.79,1323.84,8037.6,13238.4,"2017/01/16 19:55:04"
"3380","MPP_1","2017/01/16 00:00:00","2017/01/16 20:04:53",15,-964.2,-0.05,4.52,9.16,28.93,46.28,96.42,241.05,286.85,13498.8,"2017/01/16 20:04:53"
"3381","MPP_2","2017/01/16 00:00:00","2017/01/16 20:04:53",15,-964.2,-0.05,4.52,9.16,28.93,46.28,96.42,241.05,286.85,13498.8,"2017/01/16 20:04:53"
"3382","CPP_3","2017/01/16 00:00:00","2017/01/16 20:07:48",13,-941,-0.09,0.94,15,15.53,22.11,45.17,235.25,13173.99,13174,"2017/01/16 20:07:48"
"3383","TALWA1","2017/01/16 00:00:00","2017/01/16 20:08:30",15,-995.7,0,49.79,68.51,74.76,93.42,246.75,288.57,11168.46,13399.99,"2017/01/16 20:08:30"
"3384","AGLHAL","2017/01/16 00:00:00","2017/01/16 20:14:48",15,-990,0,276.02,365.12,414.62,493.82,573.02,1351.9,10473.08,13859,"2017/01/16 20:14:48"
"3385","MURRAY","2017/01/16 00:00:00","2017/01/16 20:18:40",56,-959,0,42.34,55.86,71.93,81.52,132.34,278.11,431.37,13420.25,"2017/01/16 20:18:40"
"3386","TUMUT3","2017/01/16 00:00:00","2017/01/16 20:18:40",56,-989.7,0,45.72,60.37,74.25,92.55,140.55,296.71,445.17,13854.81,"2017/01/16 20:18:40"
"3387","UPPTUMUT","2017/01/16 00:00:00","2017/01/16 20:18:40",56,-994.3,0,45.95,60.66,74.58,92.97,141.19,297.89,447.04,13918.21,"2017/01/16 20:18:40"
"3388","BRAEMAR2","2017/01/16 00:00:00","2017/01/16 20:28:30",519,-954.9,6.63,42.92,71.37,92.29,148.97,242.65,296.03,406.22,13368.6,"2017/01/16 20:28:30"
"3389","BRAEMAR3","2017/01/16 00:00:00","2017/01/16 20:28:30",519,-954.9,6.63,42.92,71.37,92.29,148.99,242.67,296.05,406.24,13368.6,"2017/01/16 20:28:30"
"3390","STAN-2","2017/01/16 00:00:00","2017/01/16 20:35:45",18,-956.1,19.06,58.26,94.59,149.08,292.5,6373.99,11951.25,13194.18,13385.4,"2017/01/16 20:35:45"
"3391","STAN-3","2017/01/16 00:00:00","2017/01/16 20:35:45",18,-956.1,19.06,58.26,94.59,149.08,292.5,6373.99,11951.25,13194.18,13385.4,"2017/01/16 20:35:45"
"3392","STAN-4","2017/01/16 00:00:00","2017/01/16 20:35:45",18,-956.1,19.06,58.26,94.59,149.08,292.5,6373.99,11951.25,13194.18,13385.4,"2017/01/16 20:35:45"
"3393","HWPS1","2017/01/17 00:00:00","2017/01/16 20:37:14",10,-970.1,0,8.92,15.72,19.6,290.06,432.66,1697.68,11641.2,13581.4,"2017/01/16 20:37:14"
"3394","OSB-AG","2017/01/16 00:00:00","2017/01/16 21:06:30",60,-999.4,-0.01,34.98,49.97,59.96,79.96,124.52,298.71,13156.1,13991.6,"2017/01/16 21:06:30"
"3395","JLB01","2017/01/16 00:00:00","2017/01/16 21:32:01",23,-964.1,0.78,73.09,97.19,143.47,219.63,279.41,567.67,9640.82,12616.03,"2017/01/16 21:32:01"
"3396","JLB02","2017/01/16 00:00:00","2017/01/16 21:32:01",23,-964.1,0.78,73.09,97.19,143.47,219.63,279.41,567.67,9640.82,12616.03,"2017/01/16 21:32:01"
"3397","JLB03","2017/01/16 00:00:00","2017/01/16 21:32:01",23,-964.1,0.78,73.09,97.19,143.47,219.63,279.41,567.67,9640.82,12616.03,"2017/01/16 21:32:01"
"3398","MP1","2017/01/16 00:00:00","2017/01/16 21:34:38",14,-975.3,0,38.83,43.86,47.8,54.43,68.09,91.49,282.65,13073.73,"2017/01/16 21:34:38"
"3399","YWPS3","2017/01/16 00:00:00","2017/01/16 21:49:41",16,-950.9,0,8.73,15.36,23.91,27.63,79.55,269.88,12059.13,13100.37,"2017/01/16 21:49:41"
"3400","ER01","2017/01/16 00:00:00","2017/01/16 21:52:14",37,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,"2017/01/16 21:52:14"
"3401","ER02","2017/01/16 00:00:00","2017/01/16 21:52:14",37,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,"2017/01/16 21:52:14"
"3402","ER04","2017/01/16 00:00:00","2017/01/16 21:52:14",37,-984.6,30.31,34.43,39.21,44.27,55.11,59.83,68.86,244.18,13784.4,"2017/01/16 21:52:14"
"3403","ER03","2017/01/16 00:00:00","2017/01/16 22:24:38",38,-984.6,30.31,34.43,39.21,44.27,55.11,59.83,68.86,244.18,13784.4,"2017/01/16 22:24:38"
"3404","TORRB2","2017/01/16 00:00:00","2017/01/16 22:39:04",367,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/16 22:39:04"
"3405","TORRB3","2017/01/16 00:00:00","2017/01/16 22:39:04",367,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/16 22:39:04"
"3406","TORRB4","2017/01/16 00:00:00","2017/01/16 22:39:04",367,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/16 22:39:04"
"3407","OAKEY2","2017/01/16 00:00:00","2017/01/16 22:47:12",16,-942,0,92.97,139.12,187.17,276.66,372.74,1324.16,11792.61,13188,"2017/01/16 22:47:12"
"3408","SHGEN","2017/01/16 00:00:00","2017/01/16 22:51:42",39,-990.4,0.01,28.04,60.62,102.01,197.55,238.16,297.05,13271.31,13865.6,"2017/01/16 22:51:42"
"3409","SHPUMP","2017/01/16 00:00:00","2017/01/16 22:51:42",39,-0.01,20.02,28.03,32.03,40.04,50.05,75.08,100.1,200.2,14014,"2017/01/16 22:51:42"
"3410","LYA3","2017/01/16 00:00:00","2017/01/16 22:57:54",386,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/16 22:57:54"
"3411","LYA4","2017/01/16 00:00:00","2017/01/16 23:01:56",387,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/16 23:01:56"
"3412","CALL_B_1","2017/01/16 00:00:00","2017/01/16 23:04:20",59,-945.6,-0.05,15.89,19.86,28.23,52.16,55.79,1323.84,8037.6,13238.4,"2017/01/16 23:04:20"
"3413","BRAEMAR6","2017/01/16 00:00:00","2017/01/16 23:06:24",17,-954.9,0,13.17,80.69,139.1,189.55,406.02,2053.23,13026.75,13368.6,"2017/01/16 23:06:24"
"3414","YARWUN_1","2017/01/16 00:00:00","2017/01/16 23:19:15",22,-959.3,25,100,101,102,103,104,600,1000,9667,"2017/01/16 23:19:15"
"3415","PPCCGT","2017/01/16 00:00:00","2017/01/16 23:36:38",31,-1000.9,64.75,125.8,200.87,299.96,351.01,486.13,4604.83,10558.18,14012.6,"2017/01/16 23:36:38"
"3416","LOYYB1","2017/01/16 00:00:00","2017/01/16 23:45:05",18,-972.3,0,10.21,34.7,82.34,291.39,340,510.46,3787.69,13612.2,"2017/01/16 23:45:05"
"3417","BARCALDN","2017/01/17 00:00:00","2017/01/16 23:46:06",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/16 23:46:07"
"3418","BARCALDN","2017/01/17 00:00:00","2017/01/16 23:55:39",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/16 23:55:39"
"3419","KPP_1","2017/01/16 00:00:00","2017/01/17 00:11:57",61,-958.8,-0.05,13.23,15.72,29.68,36.1,49.38,56.09,143.83,13423.2,"2017/01/17 00:11:57"
"3420","PUMP1","2017/01/16 00:00:00","2017/01/17 00:24:35",63,-994,0,27.83,45.03,55.04,65.05,150.38,285.2,5003.53,13021.4,"2017/01/17 00:24:35"
"3421","YWPS4","2017/01/16 00:00:00","2017/01/17 00:33:32",17,-950.9,0,8.73,15.36,23.91,27.63,79.55,269.88,12059.13,13100.37,"2017/01/17 00:33:32"
"3422","GORDON","2017/01/16 00:00:00","2017/01/17 00:48:14",51,-967.41,-72.38,-0.92,73.65,80.11,83.74,98.31,218.99,350.32,11721.99,"2017/01/17 00:48:14"
"3423","JBUTTERS","2017/01/16 00:00:00","2017/01/17 00:48:14",51,-945.24,-70.56,-0.88,71.99,78.31,81.86,96.1,214.03,342.37,11455.49,"2017/01/17 00:48:14"
"3424","POAT110","2017/01/16 00:00:00","2017/01/17 00:48:14",51,-982.18,-73.46,-0.97,74.74,81.3,84.98,99.78,222.3,355.64,11901.25,"2017/01/17 00:48:14"
"3425","TRIBUTE","2017/01/16 00:00:00","2017/01/17 00:48:14",51,-943.4,-70.48,-0.82,71.91,78.21,81.75,95.96,213.66,341.74,11432.53,"2017/01/17 00:48:14"
"3426","REECE1","2017/01/16 00:00:00","2017/01/17 00:54:55",52,-941.02,-70.32,-0.74,71.8,78.09,81.62,95.79,213.19,340.95,11403.53,"2017/01/17 00:54:55"
"3427","GSTONE3","2017/01/16 00:00:00","2017/01/17 01:19:32",66,-960.3,-0.05,38.4,43.2,57.61,72.01,94.74,283.29,1344.42,13444.2,"2017/01/17 01:19:32"
"3428","PUMP2","2017/01/16 00:00:00","2017/01/17 01:19:32",66,-994,0,27.83,45.03,55.04,65.05,150.38,285.2,5003.53,13021.4,"2017/01/17 01:19:32"
"3429","POAT220","2017/01/16 00:00:00","2017/01/17 01:23:40",53,-992.48,-74.05,-0.96,75.55,82.19,85.91,100.86,224.7,359.46,12028.47,"2017/01/17 01:23:40"
"3430","PUMP2","2017/01/17 00:00:00","2017/01/17 01:55:54",10,-994,0,27.83,45.03,55.04,65.05,150.38,285.2,5003.53,13021.4,"2017/01/17 01:55:54"
"3431","GSTONE4","2017/01/16 00:00:00","2017/01/17 02:03:58",67,-960.3,-0.05,38.4,43.2,57.61,72.01,94.74,283.29,1344.42,13444.2,"2017/01/17 02:03:58"
"3432","GSTONE6","2017/01/16 00:00:00","2017/01/17 02:43:48",69,-966.2,-0.05,38.64,43.47,57.96,72.46,95.33,285.03,1352.68,13526.8,"2017/01/17 02:43:48"
"3433","LONSDALE","2017/01/16 00:00:00","2017/01/17 02:44:02",60,-1014.15,0,126.77,290.5,303.44,354.93,598.35,1394.35,10768.69,14198.04,"2017/01/17 02:44:02"
"3434","BDL01","2017/01/19 00:00:00","2017/01/17 03:01:06",9,-1017.47,-610.47,-1.01,12.2,26.44,28.49,43.75,53.93,54.94,14041.04,"2017/01/17 03:01:06"
"3435","BARCALDN","2017/01/18 00:00:00","2017/01/17 03:17:14",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 03:17:14"
"3436","GSTONE5","2017/01/16 00:00:00","2017/01/17 03:31:19",70,-966.2,-0.05,38.64,43.47,57.96,72.46,95.33,285.03,1352.68,13526.8,"2017/01/17 03:31:19"
"3437","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:21:41",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:21:41"
"3438","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:42:23",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:42:23"
"3439","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:42:49",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:42:49"
"3440","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:43:13",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:43:14"
"3441","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:43:26",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:43:26"
"3442","BARCALDN","2017/01/17 00:00:00","2017/01/17 04:43:42",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 04:43:42"
"3443","PUMP1","2017/01/17 00:00:00","2017/01/17 05:07:13",14,-994,0,27.83,45.03,55.04,65.05,150.38,285.2,5003.53,13021.4,"2017/01/17 05:07:13"
"3444","BARCALDN","2017/01/17 00:00:00","2017/01/17 05:19:28",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 05:19:29"
"3445","BARCALDN","2017/01/17 00:00:00","2017/01/17 05:47:17",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 05:47:18"
"3446","CPSA","2017/01/17 00:00:00","2017/01/17 05:59:03",2,-964,0,1,20,30,60,100,300,1000,12050,"2017/01/17 05:59:03"
"3447","BARCALDN","2017/01/17 00:00:00","2017/01/17 06:15:43",1,-935.88,-12.12,0,14.54,24.23,40.39,52.5,242.31,403.85,8076,"2017/01/17 06:15:43"
"3448","LKBONNY2","2017/01/18 00:00:00","2017/01/17 06:31:39",1,-876.8,-70.13,-39.92,-30.71,-13.5,-2.81,6.5,20,200,9425.6,"2017/01/17 06:31:39"
"3449","LKBONNY3","2017/01/18 00:00:00","2017/01/17 06:31:39",1,-876.8,-70.11,-39.9,-30.7,-13.49,-2.8,6.4,19.9,201,9426.6,"2017/01/17 06:31:39"
"3450","BLUFF1","2017/01/18 00:00:00","2017/01/17 07:41:00",356,-986.3,-965.71,-514.5,-252.5,-126.5,-87.5,-42.5,-0.97,10499.5,13223.23,"2017/01/17 07:41:00"
"3451","BROKENH1","2017/01/18 00:00:00","2017/01/17 07:41:00",356,-1122,-983.55,-43.45,0,39.5,79,296.25,1481.25,12343.75,14007,"2017/01/17 07:41:00"
"3452","NYNGAN1","2017/01/18 00:00:00","2017/01/17 07:41:00",356,-986.94,-983.55,-43.45,0,39.5,79,296.25,1481.25,12343.75,13331.25,"2017/01/17 07:41:00"
"3453","OAKLAND1","2017/01/18 00:00:00","2017/01/17 07:41:00",356,-935.37,-900.85,-160,-80,-35,80,1100,5500,12360,12444.3,"2017/01/17 07:41:00"
"3454","MACARTH1","2017/01/17 00:00:00","2017/01/17 07:51:33",360,-1002.2,-990.5,-160,-96.19,-46.19,40,80,5500,12000,13426.68,"2017/01/17 07:51:33"
"3455","TORRA1","2017/01/18 00:00:00","2017/01/17 07:55:41",358,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/17 07:55:41"
"3456","TORRA2","2017/01/18 00:00:00","2017/01/17 07:55:41",358,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/17 07:55:41"
"3457","TORRA3","2017/01/18 00:00:00","2017/01/17 07:55:41",358,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/17 07:55:41"
"3458","TORRA4","2017/01/18 00:00:00","2017/01/17 07:55:41",358,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/17 07:55:41"
"3459","TORRB1","2017/01/18 00:00:00","2017/01/17 07:55:41",358,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/17 07:55:41"
"3460","KAREEYA1","2017/01/17 00:00:00","2017/01/17 07:57:31",13,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 07:57:31"
"3461","KAREEYA2","2017/01/17 00:00:00","2017/01/17 07:57:31",13,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 07:57:31"
"3462","KAREEYA3","2017/01/17 00:00:00","2017/01/17 07:57:31",13,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 07:57:31"
"3463","AGLSOM","2017/01/18 00:00:00","2017/01/17 07:59:48",367,-983.76,0,39.81,49.64,59.47,88.95,99.76,315.99,11564.82,13772.59,"2017/01/17 07:59:48"
"3464","DARTM1","2017/01/18 00:00:00","2017/01/17 07:59:48",367,-981.2,0,54.76,64.57,94.01,247.08,596.38,1086,12264.81,13638.49,"2017/01/17 07:59:48"
"3465","EILDON1","2017/01/18 00:00:00","2017/01/17 07:59:48",367,-994.5,0,55.52,65.47,95.3,250.44,604.49,1100.74,12431.08,13823.38,"2017/01/17 07:59:48"
"3466","EILDON2","2017/01/18 00:00:00","2017/01/17 07:59:48",367,-994.5,0,55.51,65.46,95.29,250.43,604.48,1100.73,12431.07,13823.37,"2017/01/17 07:59:48"
"3467","HVGTS","2017/01/18 00:00:00","2017/01/17 07:59:55",367,-967.9,-0.98,409.72,731.63,926.73,1999.78,4926.28,6877.28,9706.23,12535.18,"2017/01/17 07:59:55"
"3468","LD03","2017/01/17 00:00:00","2017/01/17 08:26:44",384,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/17 08:26:44"
"3469","LD04","2017/01/17 00:00:00","2017/01/17 08:26:44",384,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/17 08:26:44"
"3470","MACARTH1","2017/01/18 00:00:00","2017/01/17 08:27:14",357,-1002.2,-990.5,-160,-96.19,-46.19,40,80,5500,12000,13426.68,"2017/01/17 08:27:14"
"3471","WOODLWN1","2017/01/17 00:00:00","2017/01/17 08:40:34",5,-993.1,-265,-99.01,-27.12,0,9.86,83.86,266.39,3946.56,12718.77,"2017/01/17 08:40:34"
"3472","CPP_3","2017/01/17 00:00:00","2017/01/17 08:58:48",7,-941,-0.09,0.94,15,15.53,22.11,45.17,235.25,13173.99,13174,"2017/01/17 08:58:48"
"3473","CG1","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/17 09:02:34"
"3474","CG2","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/17 09:02:34"
"3475","CG3","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/17 09:02:34"
"3476","CG4","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/17 09:02:34"
"3477","LNGS1","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-1001,0,59.87,98.78,298.34,448.01,997.8,2294.93,8481.27,14014,"2017/01/17 09:02:34"
"3478","LNGS2","2017/01/18 00:00:00","2017/01/17 09:02:34",16,-1001,0,59.87,98.78,298.34,448.01,997.8,2294.93,8481.27,14014,"2017/01/17 09:02:34"
"3479","VPGS1","2017/01/17 00:00:00","2017/01/17 10:27:01",44,-972.3,0,47.16,74.5,93.36,281.97,423.43,2168.98,8015.79,13612.2,"2017/01/17 10:27:01"
"3480","BBTHREE1","2017/01/18 00:00:00","2017/01/17 10:31:10",18,-999.94,-74.85,-0.91,77.99,85.73,92.87,106.1,218.54,349.39,12116.05,"2017/01/17 10:31:10"
"3481","BBTHREE2","2017/01/18 00:00:00","2017/01/17 10:31:10",18,-999.92,-74.83,-0.89,77.97,85.71,92.85,106.08,218.52,349.37,12116.03,"2017/01/17 10:31:10"
"3482","BBTHREE3","2017/01/18 00:00:00","2017/01/17 10:31:10",18,-999.96,-74.87,-0.93,77.95,85.69,92.83,106.06,218.5,349.35,12116.01,"2017/01/17 10:31:10"
"3483","FISHER","2017/01/18 00:00:00","2017/01/17 10:31:30",18,-975.38,-73.05,-0.93,75.79,83.35,90.2,103.22,212.89,340.52,11817.75,"2017/01/17 10:31:30"
"3484","MACKNTSH","2017/01/18 00:00:00","2017/01/17 10:31:30",18,-936.36,-69.92,-0.66,72.93,80.19,86.78,99.27,204.57,327.12,11347.86,"2017/01/17 10:31:30"
"3485","REECE2","2017/01/18 00:00:00","2017/01/17 10:31:30",18,-938.74,-70.16,-0.74,73.07,80.35,86.94,99.47,205.04,327.89,11375.68,"2017/01/17 10:31:30"
"3486","TUNGATIN","2017/01/18 00:00:00","2017/01/17 10:31:30",18,-908.75,-67.84,-0.63,70.53,77.57,84.15,96.09,198.29,317.23,11013.24,"2017/01/17 10:31:30"
"3487","HALLWF1","2017/01/17 00:00:00","2017/01/17 10:56:56",366,-990,-968.5,-552,-253.5,-127.5,-88.5,-43.5,-0.98,10500,13323.01,"2017/01/17 10:56:56"
"3488","HALLWF2","2017/01/17 00:00:00","2017/01/17 10:56:56",366,-987.1,-968.1,-553,-254,-128,-89,-44,-0.98,10500,13287.95,"2017/01/17 10:56:56"
"3489","HALLWF1","2017/01/18 00:00:00","2017/01/17 10:59:09",358,-990,-968.5,-552,-253.5,-127.5,-88.5,-43.5,-0.98,10500,13323.01,"2017/01/17 10:59:09"
"3490","HALLWF2","2017/01/18 00:00:00","2017/01/17 10:59:09",358,-987.1,-968.1,-553,-254,-128,-89,-44,-0.98,10500,13287.95,"2017/01/17 10:59:09"
"3491","HWPS1","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,15.72,19.6,290.06,432.66,1697.68,11641.2,13581.4,"2017/01/17 10:59:56"
"3492","HWPS2","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3493","HWPS3","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3494","HWPS4","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3495","HWPS5","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3496","HWPS6","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3497","HWPS8","2017/01/18 00:00:00","2017/01/17 10:59:56",7,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/17 10:59:56"
"3498","MORTLK11","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-1001.5,0.01,27.56,36.07,61.39,76.06,86.08,126.02,263.34,14021,"2017/01/17 11:00:16"
"3499","MORTLK12","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-1001.5,0.01,27.56,36.07,61.39,76.06,86.08,126.02,263.34,14021,"2017/01/17 11:00:16"
"3500","QPS1","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12981.03,13809.6,"2017/01/17 11:00:16"
"3501","QPS2","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12981.03,13809.6,"2017/01/17 11:00:16"
"3502","QPS4","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12981.03,13809.6,"2017/01/17 11:00:16"
"3503","QPS5","2017/01/18 00:00:00","2017/01/17 11:00:16",5,-986.4,59.2,78.94,123.32,157.51,295.89,403.43,10406.19,12988.93,13809.6,"2017/01/17 11:00:16"
"3504","LK_ECHO","2017/01/17 00:00:00","2017/01/17 11:09:01",43,-935.94,-70.14,-0.65,68.64,77.74,82.29,93.52,204.46,326.92,11339.42,"2017/01/17 11:09:01"
"3505","HVGTS","2017/01/17 00:00:00","2017/01/17 11:10:31",388,-967.9,-0.98,409.72,731.63,926.73,1999.78,4926.28,6877.28,9706.23,12535.18,"2017/01/17 11:10:31"
"3506","TARONG#3","2017/01/17 00:00:00","2017/01/17 11:14:11",17,-968.6,24.16,59.03,95.83,151.04,296.33,6457.33,12107.5,13366.68,13560.4,"2017/01/17 11:14:11"
"3507","NBHWF1","2017/01/17 00:00:00","2017/01/17 11:30:45",369,-986.3,-965.71,-551,-253,-127,-88,-43,-0.97,10500,13223.19,"2017/01/17 11:30:45"
"3508","KAREEYA1","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 11:32:06"
"3509","KAREEYA2","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 11:32:06"
"3510","KAREEYA3","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 11:32:06"
"3511","KAREEYA4","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/17 11:32:06"
"3512","MACKAYGT","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-973.7,0,287.24,292.11,973.7,2434.25,6491.33,12171.25,13437.06,13631.8,"2017/01/17 11:32:06"
"3513","STAN-1","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-956.1,19.06,58.26,94.59,149.08,292.5,6373.99,11951.25,13194.18,13385.4,"2017/01/17 11:32:06"
"3514","STAN-4","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-956.1,19.06,58.26,94.59,149.08,292.5,6373.99,11951.25,13194.18,13385.4,"2017/01/17 11:32:06"
"3515","SWAN_E","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-998.4,0,998.4,1996.8,2995.2,3993.6,4992,5990.4,6988.8,13977.6,"2017/01/17 11:32:06"
"3516","TNPS1","2017/01/18 00:00:00","2017/01/17 11:32:06",12,-967.8,6.73,15.44,95.76,150.93,296.1,6451.99,12097.5,13355.64,13549.2,"2017/01/17 11:32:06"
"3517","QPS5","2017/01/17 00:00:00","2017/01/17 11:38:53",36,-986.4,59.2,78.94,123.32,157.51,295.89,403.43,10406.19,12981.04,13809.6,"2017/01/17 11:38:53"
"3518","NBHWF1","2017/01/18 00:00:00","2017/01/17 11:43:14",359,-986.3,-965.71,-551,-253,-127,-88,-43,-0.97,10500,13223.19,"2017/01/17 11:43:14"
